"wavelength" "Beo1sun00000" "Beo1sun00001" "Beo1sun00002" "Beo1sun00003" "Beo1sun00004" "Beo1sun00005" "Beo1sun00006" "Beo1sun00007" "Beo1sun00008" "Beo1sun00009" "Beo1sun00010" "Beo1sun00011" "Beo1sun00012" "Beo1sun00013" "Beo1sun00014" "Beo1sun00015" "Beo1sun00016" "Beo1sun00017" "Beo1sun00018" "Beo1sun00019" "Beo1sun00020" "Beo1sun00021" "Beo1sun00022" "Beo1sun00023" "Beo1sun00024" "Beo1sun00025" "Beo1sun00026" "Beo1sun00027" "Beo1sun00028" "Beo1sun00029" "Beo1sun00030" "Beo1sun00031" "Beo1sun00032" "Beo1sun00033" "Beo1sun00034" "Beo1sun00035" "Beo1sun00036" "Beo1sun00037" "Beo1sun00038" "Beo1sun00039" "Beo1sun00040" "Beo1sun00041" "Beo1sun00042" "Beo1sun00043" "Beo1sun00044" "Beo1sun00045" "Beo1sun00046" "Beo1sun00047" "Beo1sun00048" "Beo1sun00049" "Beo1sun00050" "Beo1sun00051" "Beo1sun00052" "Beo1sun00053" "Beo1sun00054" "Beo1sun00055" "Beo1sun00056" "Beo1sun00057" "Beo1sun00058" "Beo1sun00059" "Beo1sun00060" "Beo1sun00061" "Beo1sun00062" "Beo1sun00063" "Beo1sun00064" "Beo1sun00065" "Beo1sun00066" "Beo1sun00067" "Beo1sun00068" "Beo1sun00069" "Beo1sun00070" "Beo1sun00071" "Beo1sun00072" "Beo1sun00073" "Beo1sun00074" "Beo1sun00075" "Beo1sun00076" "Beo1sun00077" "Beo1sun00078" "Beo1sun00079" "Beo1sun00080" "Beo1sun00081" "Beo1sun00082" "Beo1sun00083" "Beo1sun00084" "Beo1sun00085" "Beo1sun00086" "Beo1sun00087" "Beo1sun00088" "Beo1sun00089" "Beo1sun00090" "Beo1sun00091" "Beo1sun00092" "Beo1sun00093" "Beo1sun00094" "Beo1sun00095" "Beo1sun00096" "Beo1sun00097" "Beo1sun00098" "Beo1sun00099"
475.34 0.125919437860149 0.142874651364635 0.155178143118918 0.170211657139964 0.174168723315351 0.160118009339633 0.150637810130155 0.143980910522506 0.182899850494728 0.191250787321162 0.20319694448983 0.200077187823911 0.194040651519496 0.177731550267169 0.218153796220178 0.24966703227039 0.249368565310451 0.241279402924065 0.246348275098273 0.256025467396906 0.244237621381125 0.23135424493917 0.227260686730447 0.219976532027655 0.215167676033941 0.206200427190141 0.190090784484086 0.186712414174208 0.187581223693792 0.181767164664567 0.179974932769383 0.177560199791862 0.18157997035582 0.185579902562414 0.167375025270194 0.145416256048688 0.1446729197393 0.157494985801609 0.160488206719594 0.170851356735967 0.194719052828026 0.228288156098041 0.253694797877423 0.269066670857684 0.276213121391308 0.30405485366331 0.325818833177997 0.367524674929641 0.400948948779994 0.360889187586439 0.313733371940214 0.269289392947785 0.23097741092323 0.225144150751005 0.27773605956658 0.381098593654674 0.426071962171822 0.431591846385364 0.400360740862787 0.318465103965656 0.305153144322472 0.309213316799981 0.3188412968963 0.322116173014341 0.327968030472768 0.326225005324657 0.318068706736269 0.274773756404531 0.255123130535481 0.253149836522847 0.271948904218883 0.31051330816973 0.343217211422421 0.352925651005711 0.366029011991272 0.349418921663244 0.294577769106569 0.29181103810969 0.319290682585405 0.279268115888706 0.232641960908508 0.181880104159565 0.138598509305165 0.134893659450504 0.153837558887501 0.215015097777336 0.250565851769727 0.21778586965327 0.21059089939093 0.215119161668928 0.214436605439644 0.22149961575198 0.218821285875614 0.230993542598714 0.249439972311496 0.249892875605365 0.232699642795795 0.234694496284074 0.225324522845472 0.223830731487168
475.8 0.124962925191748 0.143799240013959 0.15428995115803 0.168558550392961 0.171672444367694 0.159495027034124 0.148419253665251 0.142280261720765 0.181429274046819 0.18789667575815 0.201781876410225 0.198526804752637 0.194419141121918 0.174525193148438 0.215837642090331 0.247698993327528 0.247692814032002 0.239119172070606 0.24457433800465 0.252618059463976 0.24051369387006 0.230034638439271 0.22519776328255 0.21780859616151 0.212663189015279 0.204517516335669 0.188445105907843 0.185196333995361 0.184584806300893 0.179418824489784 0.178091280238904 0.175506323342336 0.179427542288532 0.182905501217424 0.16617481860731 0.14408303617547 0.143554190311 0.154554309808919 0.159251644307959 0.168958847513608 0.193249060966911 0.225553420790562 0.251340738963665 0.263725947259592 0.275482237458165 0.3019052766137 0.323080462527108 0.363524603502145 0.398245296377308 0.356233917213656 0.310989533997113 0.269249033946212 0.22982568460847 0.223368079724454 0.274910511001403 0.376398510354648 0.422512932851608 0.428257972188875 0.396392399805433 0.315517308029041 0.301995552848208 0.306626422102428 0.316656349909678 0.318970128906615 0.32544619294798 0.324754838119596 0.315717318953238 0.270515945730699 0.251729964042715 0.24948399197185 0.270254440388601 0.306674308072887 0.340685828265826 0.350264263024199 0.361494998330188 0.346868747011398 0.292731334393405 0.288547469773653 0.315095099255292 0.276530461175031 0.229592384618526 0.179562106112374 0.137081466915135 0.134942195359829 0.152371134317937 0.211511492138404 0.2473433679848 0.216552975010958 0.207301969855244 0.213079825090083 0.212281647398108 0.218325952528618 0.216804008496494 0.228439431851469 0.247332864908279 0.246222700350589 0.229634821625116 0.231847463257249 0.222929144077141 0.222212721872982
476.26 0.123805494499712 0.140315019193088 0.151749134025515 0.165387702298908 0.169881985884161 0.158376693174027 0.147588781876517 0.140801426311721 0.179432865805871 0.186045407187384 0.198573046531942 0.195739143126181 0.19014361577891 0.173687859213534 0.212537689244651 0.243237056211712 0.244925910176673 0.23517963329015 0.240843515292615 0.25014377624021 0.239525866302812 0.22869407425646 0.224095827552956 0.214921957223827 0.210548603996362 0.201155418311287 0.185958873081475 0.18321894580627 0.183811885529938 0.177275706278169 0.176199250382098 0.174511231701426 0.177059994997099 0.181165570080838 0.164403182672265 0.141525568758937 0.140581185781237 0.153300683355155 0.156843381676603 0.166909206467092 0.189878286676144 0.223742620571317 0.249114744109574 0.262320402496947 0.269827516659347 0.298228495305926 0.318448798954388 0.360200066712931 0.39512122789786 0.353703031057664 0.30632892903287 0.264353752412514 0.226033148442419 0.220901358611385 0.27183938117548 0.37275691688043 0.418917458042276 0.423643416652856 0.391701363924743 0.311647859410076 0.299062807574724 0.306124273815606 0.310869144091931 0.314360537434589 0.322057110866372 0.319803636336854 0.311861648552007 0.266277226679819 0.247986774356501 0.245333685192301 0.267301785763139 0.303669249565088 0.336997581108791 0.344061162174705 0.356735680250526 0.343713524671882 0.289222485886272 0.28639817356937 0.310061938007082 0.271950956139025 0.226690550973493 0.176946540427731 0.135317362331372 0.133719377884684 0.150788384764436 0.210177902235922 0.243922930146148 0.212149619661702 0.206336645475362 0.210447533532947 0.211032161209572 0.21468529723358 0.214925408885611 0.226261787599874 0.245141914584584 0.243224635427504 0.227849348895768 0.229221770224321 0.220534559255299 0.21853610954069
476.72 0.124845685765643 0.140799324243596 0.150728019564602 0.166674300332282 0.170591322133383 0.158539244662604 0.148063825773213 0.141361065626815 0.180266990718733 0.187417663072622 0.1990015495761 0.197835301254102 0.191196893541776 0.174535388507287 0.214119347954252 0.24645975399536 0.24635403089047 0.238137025659607 0.244241425462557 0.25212456628346 0.241503806273116 0.227513397723012 0.224677713005141 0.216647622492374 0.21128266791269 0.204335633923646 0.188075817135001 0.18552237465808 0.183937074721284 0.177871118099765 0.177293983285276 0.174499539081738 0.178022286750104 0.18173433274735 0.164835592452729 0.142198253581782 0.142338707795873 0.152981486945952 0.158766525953483 0.167348528108307 0.190757551368429 0.226097066595313 0.250793156154517 0.262969107669897 0.274148042352386 0.300780931731879 0.321199147663534 0.362708756215586 0.396269592412426 0.35580698283222 0.307878083052976 0.266217513783965 0.226810749847367 0.222645564783667 0.272877045220876 0.374781602020184 0.419226266422834 0.42605815717491 0.39319562418237 0.313407902698863 0.301423325811886 0.304531841723401 0.312837652110687 0.317598007333325 0.322455006676618 0.321987053655454 0.314137754947493 0.26931129432212 0.248895092671688 0.248080907404853 0.266885038244872 0.303823798014867 0.338581440990991 0.348149558446093 0.357691062722362 0.34383924711048 0.289983793828051 0.285136483624722 0.312722787931538 0.274765186979715 0.227820397436098 0.178921190948757 0.136917028673072 0.133978683136556 0.151874006362299 0.211623470593545 0.245194917684455 0.213813578891492 0.206521397640533 0.211514850465578 0.209221236694853 0.218399890972891 0.214707952102765 0.227207586176337 0.247030320241086 0.244563459033857 0.228174918435155 0.230130303517263 0.221707285290311 0.218806364754583
477.19 0.126533727925846 0.143643808647227 0.155000239973348 0.168729698048284 0.171785777711111 0.160537031276577 0.148944353197418 0.142171962792412 0.182236010825002 0.189481998942851 0.2018547417295 0.19723343681474 0.195082901386142 0.175607764047387 0.215408363474558 0.249015481431296 0.248021540037309 0.240007128995966 0.245175535379654 0.255100969578278 0.242073015313197 0.23182536822785 0.226766672589152 0.217237136375931 0.21372513670606 0.205970772397573 0.188222220003581 0.186760654516223 0.185416655609656 0.179091334277638 0.180276102832843 0.176934835050268 0.18068944670515 0.184656450198042 0.166152649721107 0.14419202596386 0.144243671807634 0.155010266622699 0.16049618054679 0.170031295846073 0.193076859005187 0.228474686776876 0.254237533150112 0.266237025607873 0.275369891523511 0.303013004543291 0.326590709098764 0.366188301284708 0.401209948387827 0.360093469113017 0.311144207444261 0.268006339478867 0.23055880831511 0.223838203322379 0.27662368050279 0.377298957999782 0.425751616778266 0.431396077784285 0.398334409516504 0.317828807412523 0.305367449343197 0.309302104150008 0.317773859651199 0.32210527618837 0.326406854200671 0.326369241022237 0.317457521069506 0.271962236333589 0.252201338027503 0.250115278359315 0.27097769332954 0.307635647270169 0.341619274300552 0.351983837614569 0.364652031541429 0.349490117993808 0.294477511697676 0.289706260298762 0.316230170557986 0.2767896390508 0.231858133344187 0.180455754759214 0.13794485218364 0.135295626746996 0.153412866739867 0.213990073043048 0.248485915464732 0.216513320360114 0.209661342164693 0.214313473896946 0.212186832870014 0.219154951760141 0.218909979101853 0.230658654321513 0.24972375178683 0.247303266371703 0.231222272149321 0.232483946023082 0.223949344513784 0.221322832478435
477.65 0.128393608352338 0.145895499558128 0.156799186429379 0.170498052990937 0.175450038114951 0.163222855801213 0.152021553350614 0.143954441782628 0.185411169902933 0.193792568002789 0.204827365666626 0.201419270780655 0.197031113237731 0.179168621639293 0.219443907376875 0.254057951227882 0.252354291653691 0.243140105341624 0.24971889344841 0.260257878158592 0.247529315400223 0.235194636722646 0.231299815551053 0.222110576213121 0.217521492654318 0.208150677848384 0.191956807001624 0.189275110254673 0.188758580115382 0.183978669514025 0.182459563027693 0.178378223197682 0.183141447341869 0.187287590446828 0.168723432324533 0.146184219428852 0.145490190268762 0.1588933103116 0.161673844747071 0.171647604508936 0.19666040837271 0.231136079320897 0.258913008801645 0.270288059611488 0.280785862762822 0.308261208588141 0.32872448993212 0.373038896021866 0.406098641867751 0.364957276711285 0.316442473632076 0.272169788809024 0.233839159767941 0.227116135593499 0.280603944007145 0.385144252886686 0.432711980090663 0.436755755273032 0.404812502024232 0.322414881940675 0.309601764276801 0.313825100963923 0.323459271107424 0.326379337224058 0.334078389391684 0.331962613144459 0.322745798175762 0.276542839604037 0.256137271522044 0.253970618049191 0.276522146268286 0.312620311149378 0.3476536414621 0.356788801720238 0.368366118777602 0.352443456347558 0.299846037918261 0.292032425768545 0.320850264417681 0.281671722391778 0.234216010733481 0.182242340089736 0.140318217956273 0.137431273992407 0.15621571939786 0.216484934292547 0.25106010365038 0.219578126029611 0.212248454734792 0.217541358584649 0.216575683204482 0.221184360267013 0.221439797770163 0.234661108191469 0.253327400793159 0.252776033600391 0.233893198245868 0.235281558307764 0.227409143436926 0.225416858159675
478.11 0.127822209541404 0.146212087960529 0.156880245730393 0.171473745089109 0.174659245149741 0.163090731282283 0.152437167953079 0.145592900945564 0.185322251911204 0.194068528621159 0.208031423193426 0.202717313691033 0.199394779001891 0.179144820967117 0.221143087473263 0.254460055061133 0.253522632327802 0.24548070974753 0.250716220758741 0.261260151921037 0.247387628343663 0.236300394357267 0.23191171020566 0.2222630616168 0.218000189569981 0.209000954443527 0.193862342053229 0.191851052665184 0.188954579931867 0.183310068156536 0.183571669235151 0.179862706457817 0.185111764378239 0.187920318704096 0.169687236235655 0.146780279390291 0.146396953292861 0.159162686069122 0.162627331996455 0.173432606961651 0.196803253699723 0.232817449791209 0.258518650511004 0.272002187068554 0.282184191289776 0.311205585548313 0.330877529410437 0.373513525026773 0.410009329145798 0.367061897006064 0.31878547274604 0.274280370366979 0.235956667109425 0.228621855738452 0.282441289517801 0.388449356463276 0.436120499440158 0.441321321974373 0.408496116527394 0.325325056051888 0.31259876697634 0.317313990525701 0.324266156133908 0.327616981378841 0.336253922544137 0.33352555536485 0.323110468183526 0.277455868953725 0.256810414727185 0.255113382943084 0.277296891692776 0.315963020220328 0.349954453811755 0.359605356426759 0.372415055180193 0.355611897178498 0.300958493465717 0.2962171186289 0.323381296952698 0.284385426280691 0.234936359729027 0.184467996775732 0.141005705855166 0.137514426510587 0.157008181060265 0.218626679939275 0.254886349531437 0.220876623559534 0.213264861146274 0.219047086908701 0.21729772319156 0.224567646851634 0.221994255961997 0.235828480839719 0.253524819780509 0.252081936988612 0.235600750093264 0.237716084396163 0.228369011626575 0.227508299242163
478.58 0.127969696551287 0.144368569743731 0.15683445017443 0.171407792152879 0.175608945039954 0.163404072282341 0.152109665696694 0.144125959924915 0.184582636484106 0.192823446490654 0.204820371017461 0.200417841438984 0.196419038468366 0.178171712404869 0.219372670944061 0.251907136731739 0.251687947082053 0.244614162858383 0.247903315714774 0.257913080977534 0.24825457583632 0.234259125644982 0.230399457075539 0.22204889647024 0.216970437526956 0.208112375193408 0.192931691837208 0.189538341166198 0.189494443914019 0.182010900636221 0.181571901358749 0.180263382572164 0.182287458928937 0.186814665139838 0.168174014053548 0.145573599124603 0.144126988360384 0.157692939634001 0.162616610056732 0.172255258654716 0.19538470756626 0.231226626853123 0.256111056035374 0.268942685948368 0.27894866878844 0.309013896456135 0.328666594561786 0.371110546424548 0.407386319678189 0.363352217797143 0.316080233413507 0.274457670779661 0.234310005978857 0.227769816674169 0.281068805518146 0.384427142307716 0.431909783660956 0.440136448302365 0.404889980795624 0.322659277620269 0.308546281708938 0.314575154395127 0.324078869806897 0.32537025908354 0.333488796269029 0.331725591668285 0.321119195691696 0.277026585927228 0.256274283380584 0.254285472519516 0.275872002957706 0.314095965924506 0.348476141290745 0.358736793908614 0.368164560488587 0.353679232950116 0.298739881584816 0.295678677267294 0.3202801950918 0.282630529661984 0.233693992983175 0.182770299909323 0.139671976702889 0.137517308712059 0.155523730940065 0.216789507132764 0.252689450661416 0.221073452934511 0.212377920309471 0.216425733600097 0.216503493535555 0.222747891824898 0.220733291226821 0.232056986886825 0.252519220608272 0.251666423329051 0.234061180230004 0.235374739896277 0.226717494509958 0.226523848647325
479.04 0.127730303030789 0.144173471367595 0.156344732659039 0.170657556990985 0.174783816857597 0.162433247812961 0.150942981998137 0.144841254124272 0.184471280163271 0.192017991396374 0.205085643687362 0.200914440713741 0.197730131687143 0.178833218228126 0.21930933655466 0.252782693151005 0.252578623715201 0.243088703835064 0.248602557742892 0.258569853884137 0.246636714328837 0.235302122062726 0.230843598613794 0.221616418763675 0.215875751796604 0.207432408684056 0.191894638256324 0.189345273786129 0.187988095286627 0.182159926831728 0.180284416089666 0.179132484389297 0.183196149519875 0.186092080202323 0.167965076751126 0.145819279275142 0.144431091992767 0.158339837873899 0.161904710235873 0.170607431720462 0.19561819808767 0.229894656943869 0.256919632027475 0.271171004932774 0.280893211316573 0.308116332101647 0.329825960199492 0.371171949146598 0.405090421920781 0.365067912918922 0.316855271197491 0.27278409343226 0.233771449902552 0.227760153218869 0.280919309875752 0.38481085997845 0.431295411840204 0.437908777539354 0.404579116736459 0.322536145833091 0.308244110110718 0.312531246749393 0.321030920973435 0.326435285174133 0.332705749002803 0.330515160231437 0.320980418483336 0.275344357924731 0.257197182713233 0.253357822992116 0.27635811996941 0.312942384584116 0.345651387813848 0.357119008088609 0.370233053961249 0.353410891674547 0.296856785194729 0.292934276408064 0.32196401623871 0.282596298051372 0.235115153372886 0.182219454438435 0.139286214815322 0.136904736522336 0.154916145977762 0.215898032482334 0.252385853019231 0.218501400077154 0.21183285057689 0.217574072113274 0.215965748749214 0.223544620786878 0.222079633563536 0.232388095387094 0.252809061438043 0.250404644958454 0.234642438074723 0.236751378979673 0.226511428835235 0.224687615514266
479.5 0.128051319741727 0.14519500232316 0.156011278892613 0.173002323363822 0.175126966824956 0.162464488927582 0.150897606016929 0.143057311566542 0.183962468404719 0.193325621432482 0.205679602409889 0.202281843153604 0.198142727284816 0.178935064689075 0.219616335743829 0.253738901034758 0.253102812906275 0.243820364201462 0.250395840960811 0.260218136447831 0.247366476743209 0.234311298981147 0.231728654295403 0.223187555860119 0.216012375007143 0.208476586731097 0.191966039799141 0.189371995611101 0.188963609621943 0.182326388896989 0.182311709542081 0.179025824860431 0.183270504439144 0.185756627491646 0.169576207173603 0.145547322453916 0.144902767105295 0.158390383323347 0.161369989808261 0.17241211783966 0.196357404674176 0.230292340145927 0.257356034131895 0.269882433677266 0.280881146089903 0.308982007043692 0.33206662705643 0.37383033408221 0.407839954306267 0.363749642798615 0.317218462606221 0.274299227457624 0.233094731760727 0.229218294431955 0.28227704544638 0.386487334817706 0.431225505755426 0.439784720722283 0.405795897435963 0.322682198852477 0.309649290862221 0.314350208555064 0.322720561158489 0.325060535296576 0.333543437978134 0.331141908554077 0.321215997190599 0.277266002486577 0.256880688494975 0.255534798860091 0.277321950407704 0.314474631757283 0.349529709943508 0.358501627338029 0.36934247024674 0.353738701673288 0.29992856700729 0.295622109454724 0.321222231798041 0.282962126333664 0.23506056511663 0.18367789772352 0.140904758842177 0.136937225474689 0.155219267033223 0.218917256273948 0.253335497871295 0.220899177308397 0.213202913953743 0.217780880466217 0.217145288727791 0.222170380849145 0.221890200677938 0.233668825496158 0.252998764876568 0.251822049006716 0.235057081195373 0.236933635986045 0.227460618803609 0.225468540585489
